Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
5, 0.12738095238095237, 0.0, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.9523809523809523, 0.0
12, 0.1391865079365079, 0.0, 0.24444444444444444, 0.0, 0.0, 0.10714285714285714, 0.0, 0.7619047619047619, 0.0
19, 0.22023809523809523, 0.0, 0.3333333333333333, 0.0, 0.0, 0.42857142857142855, 0.0, 1.0, 0.0
26, 0.24722222222222223, 0.0, 0.3111111111111111, 0.0, 0.0, 0.5, 0.0, 1.0, 0.16666666666666666
34, 0.31690566378066376, 0.48484848484848486, 0.37777777777777777, 0.0, 0.0, 0.4642857142857143, 0.0, 1.0, 0.20833333333333334
Average, 0.2101866883116883, 0.09696969696969697, 0.26666666666666666, 0.0, 0.0, 0.3, 0.0, 0.9428571428571428, 0.075
