Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
5, 0.5648598083807614, 0.7555555555555555, 0.734375, 0.40476190476190477, 0.5, 0.55, 0.8076923076923077, 0.3157894736842105, 0.4507042253521127
12, 0.5105029382741647, 0.5, 0.5054945054945055, 0.7236842105263158, 0.0, 0.5263157894736842, 0.875, 0.46296296296296297, 0.49056603773584906
19, 0.5017920624923459, 0.5, 0.6, 0.7397260273972602, 0.0, 0.37037037037037035, 0.84, 0.4827586206896552, 0.48148148148148145
26, 0.49190513090976995, 0.5230769230769231, 0.6133333333333333, 0.7323943661971831, 0.0, 0.38461538461538464, 0.6842105263157895, 0.5161290322580645, 0.48148148148148145
34, 0.5251058233257601, 0.5, 0.5949367088607594, 0.8307692307692308, 0.0, 0.4444444444444444, 0.875, 0.45569620253164556, 0.5
Average, 0.5188331526765604, 0.5557264957264957, 0.6096279095377197, 0.6862671479303789, 0.1, 0.4551491977807768, 0.8163805668016195, 0.4466672584253077, 0.48084664521018483
