Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
5, 0.8503145309839084, 0.8888888888888888, 0.9130434782608695, 0.9496402877697842, 0.5, 1.0
12, 0.8277950310559007, 0.85, 0.875, 0.9357142857142857, 0.4782608695652174, 1.0
19, 0.8107905982905983, 0.7692307692307693, 0.875, 0.9097222222222222, 0.5, 1.0
26, 0.6865364520536935, 0.3333333333333333, 0.8181818181818182, 0.896551724137931, 0.38461538461538464, 1.0
34, 0.5940149505666747, 0.0, 0.7727272727272727, 0.8896551724137931, 0.3076923076923077, 1.0
Average, 0.753890312590155, 0.5682905982905984, 0.8507905138339922, 0.9162567384516033, 0.43411371237458185, 1.0
