Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
5, 0.12017937219730941, 0.0, 0.0, 0.600896860986547, 0.0, 0.0
12, 0.14605263157894738, 0.0, 0.0, 0.7302631578947368, 0.0, 0.0
19, 0.18455924716727484, 0.0, 0.0, 0.8740157480314961, 0.04878048780487805, 0.0
26, 0.18971128608923885, 0.0, 0.0, 0.8818897637795275, 0.06666666666666667, 0.0
34, 0.1954248366013072, 0.0, 0.0, 0.8888888888888888, 0.08823529411764706, 0.0
Average, 0.16718547472681553, 0.0, 0.0, 0.7951908839162394, 0.04073648971783835, 0.0
