Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
10, 0.9413858249756799, 0.9891462334303818, 0.8707349979911216, 0.9812368306729183, 0.9104340650547045, 0.9553769977292736
20, 0.9680841615662967, 0.9899338300949683, 0.9424237197406768, 0.988078715950483, 0.9302583559513249, 0.9897261860940298
30, 0.9770497136253076, 0.9851858813700918, 0.9622175125220602, 0.9903058545046479, 0.953681152578065, 0.9938581671516731
40, 0.9774336467440448, 0.9754044201412622, 0.964593871383905, 0.9916369529996187, 0.9631366366393153, 0.9923963525561221
50, 0.979171040099302, 0.9809090909090908, 0.972660052910053, 0.989060163106122, 0.9592435983457415, 0.993982295225503
Average, 0.968624877402126, 0.984115891189159, 0.9425260309095632, 0.9880637034467579, 0.9433507617138301, 0.9850679997513202
