Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
10, 0.9533593152730188, 0.988349880148242, 0.9178072447576262, 0.984957707784903, 0.9411697465364501, 0.9345119971378718
20, 0.9730196728518958, 0.9836219249588956, 0.9505218214430382, 0.9874518182557571, 0.9669655845420027, 0.9765372150597857
30, 0.9753892631209921, 0.975493183720866, 0.9610201699395505, 0.9901988996188411, 0.9680350596517228, 0.9821990026739794
40, 0.9762587875192764, 0.9762305185840653, 0.9658796800644834, 0.9909868634637518, 0.9690912991094841, 0.9791055763745973
50, 0.9802970452819352, 0.9863079772194345, 0.9637079010622077, 0.9925079644423495, 0.9746108925820774, 0.984350491103607
Average, 0.9716648168094236, 0.9820006969263007, 0.9517873634533812, 0.9892206507131206, 0.9639745164843474, 0.9713408564699682
