Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
10, 0.899905872509688, 0.8812129996990329, 0.9061562145194685, 0.9135756194701369, 0.8286320660763385, 0.933156800541761, 0.9126684173437345, 0.9345838582474342, 0.8892610041795985
20, 0.928694281817003, 0.9036803365675246, 0.9291437943980922, 0.958686767814806, 0.8900233917185136, 0.938893122077092, 0.9352636976834082, 0.9654671232500942, 0.9083960210264941
30, 0.9297495952205568, 0.8988085894793361, 0.933735148174673, 0.9524364452251914, 0.8998075207337436, 0.9458117114929836, 0.9347321074973806, 0.9720548457000231, 0.9006103934611224
40, 0.9458213470596413, 0.9311277346595862, 0.9370893380530714, 0.9642060498687393, 0.9385308663719286, 0.957730474159375, 0.9344068059200923, 0.9755631228726797, 0.927916384571659
50, 0.9467513760294939, 0.92225105457106, 0.9518082708229374, 0.9642121126449311, 0.9255909801620514, 0.9605258051365635, 0.9370698064181371, 0.9809282117375797, 0.9316247667426915
Average, 0.9301844945272766, 0.9074161429953079, 0.9315865531936485, 0.950623399004761, 0.8965169650125151, 0.947223582681555, 0.9308281669725504, 0.9657194323615622, 0.9115617139963131
