Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
10, 0.9166133812408532, 0.9159763240054979, 0.9152765092056712, 0.880248803832702, 0.9588652386633332, 0.9274036309412377, 0.9041716597350422, 0.8990760315696358, 0.9318888519737051
20, 0.9381770192288401, 0.9251711880378334, 0.923825148364782, 0.9589636103134692, 0.963781793301162, 0.9433518224906965, 0.9252426683963236, 0.9417003521748963, 0.9233795707515575
30, 0.9408451866698956, 0.9287217682777594, 0.9178292839228888, 0.9673118103258315, 0.9699299719160693, 0.947651461208649, 0.9207141697651862, 0.9441923625098889, 0.9304106654328915
40, 0.9508184579539973, 0.9193517779450031, 0.9383421090068781, 0.975965693639466, 0.974103565964031, 0.9477480456116089, 0.9327678837711606, 0.9592835998714838, 0.9589849878223464
50, 0.9561959960078628, 0.9397764585632233, 0.9362939835831956, 0.9661384691687906, 0.9873804597488807, 0.9568239172691376, 0.9464813754431145, 0.9582247107008801, 0.9584485935856794
Average, 0.9405300082202898, 0.9257995033658635, 0.9263134068166832, 0.9497256774560519, 0.9708122059186952, 0.944595775504266, 0.9258755514221655, 0.940495411365357, 0.9406225339132359
