Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
10, 0.9069558557820209, 0.8980798680164714, 0.9100715568804425, 0.8963148490854825, 0.8878477087441133, 0.930017194735181, 0.9082860004961646, 0.9162427683594114, 0.9087868999388997
20, 0.9327735888215594, 0.9139371381225946, 0.9260667189723962, 0.9586177124716206, 0.9248977174814718, 0.9408802592308723, 0.9296972734552545, 0.9533263474348759, 0.9147655434033902
30, 0.9346522643354463, 0.912863832816603, 0.9254246962921056, 0.959520718730027, 0.933254059039364, 0.9465140539975371, 0.9274380268801202, 0.9578074746823226, 0.9143952522454907
40, 0.9477844879981406, 0.9247396708819051, 0.937199897334829, 0.9698305949376609, 0.9553586538436779, 0.9523780519300674, 0.933442030656489, 0.967215219512098, 0.9421117848883979
50, 0.9510059891927674, 0.9304786081407626, 0.943781201067918, 0.9649837106896095, 0.9550338318355843, 0.9584420607762387, 0.9415132785575542, 0.969361138077476, 0.944454084396995
Average, 0.9346344372259869, 0.9160198235956674, 0.9285088141095384, 0.9498535171828802, 0.9312783941888423, 0.9456463241339792, 0.9280753220091166, 0.9527905896132367, 0.9249027129746347
