Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
10, 0.9527759803070234, 0.9807465877646404, 0.9127146414086237, 0.9794000170161878, 0.9350600534641842, 0.9559586018814809
20, 0.9822927300659365, 0.9886742181730431, 0.9687808054628071, 0.9897208010542601, 0.9750211979234897, 0.9892666277160828
30, 0.9860381907015281, 0.9861183976446414, 0.9736744060048629, 0.9928543453993773, 0.9833464523048339, 0.9941973521539242
40, 0.9864244790264566, 0.9772455648926238, 0.9786474818860587, 0.9942115724253583, 0.9856054299620712, 0.9964123459661703
50, 0.9844420786042146, 0.966952380952381, 0.9734175930651802, 0.9952090267049719, 0.9886393587922763, 0.9979920335062641
Average, 0.9783946917410319, 0.979947429885466, 0.9614469855655065, 0.9902791525200311, 0.9735344984893711, 0.9867653922447845
