Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
10, 0.9591382283211896, 0.9990384615384615, 0.9025143069490895, 0.9957105774212553, 0.941740846572025, 0.956686949125117
20, 0.9810413174973599, 0.9984848484848484, 0.9588956811375022, 0.9964971091300756, 0.9670143036427324, 0.9843146450916402
30, 0.9836230507141603, 0.9967741935483871, 0.9720994887820693, 0.9970196130969826, 0.9716527820120465, 0.9805691761313163
40, 0.985207601146225, 0.98989773667193, 0.9700901727347272, 0.9978584478823522, 0.980153186474495, 0.9880384619676192
50, 0.9858664935804609, 0.9901913875598087, 0.9754936558208686, 0.9973886802256299, 0.9792879309645596, 0.9869708133314381
Average, 0.9789753382518791, 0.9948773255606872, 0.9558186610848514, 0.9968948855512592, 0.9679698099331716, 0.9793160091294262
