Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
10, 0.9718744624932482, 1.0, 0.9316119628429659, 0.9974326358209342, 0.9653025470045199, 0.9650251667978209
20, 0.983370260617586, 0.9985507246376812, 0.9590152999455326, 0.9987234042553192, 0.9760495095731814, 0.9845123646762162
30, 0.9866706195262115, 0.9979591836734695, 0.9732484732623126, 1.0, 0.9757736453943225, 0.9863717953009525
40, 0.988427687882583, 0.993095238095238, 0.9763224408890044, 0.9982721925547559, 0.9860457158240061, 0.9884028520499107
50, 0.989713436231613, 0.9964285714285716, 0.9824263674614306, 0.9986821438148873, 0.9857714142418139, 0.985258684211362
Average, 0.9840112933502484, 0.997206743566992, 0.9645249088802492, 0.9986220752891792, 0.9777885664075688, 0.9819141726072524
