Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
10, 0.8358594626256973, 0.9656230940248223, 0.7398120918044871, 0.872980545235588, 0.8270612773328259, 0.7738203047307629
20, 0.8877505025760517, 0.965233078231928, 0.8397346021764627, 0.9060669778112193, 0.8471169572750252, 0.8806008973856235
30, 0.908707637276865, 0.9667452629610602, 0.8924042083025107, 0.9128185699747846, 0.8765969619187095, 0.8949731832272599
40, 0.9069482386445078, 0.9594330372692441, 0.8707408138155042, 0.9272579548166195, 0.8925828527289246, 0.8847265345922464
50, 0.9142057188659679, 0.9752777777777778, 0.8787180604375683, 0.9308580363181763, 0.8850408379853834, 0.9011338818109346
Average, 0.8906943119978179, 0.9664624500529664, 0.8442819553073064, 0.9099964168312775, 0.8656797774481737, 0.8670509603493655
