Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
10, 0.8409297243303371, 0.8733889623791693, 0.7757969108691027, 0.9070712452167665, 0.7727256672545656, 0.8756658359320818
20, 0.9075024754879546, 0.8344117314888854, 0.9152747221686613, 0.9273271778477514, 0.9077341610290605, 0.9527645849054152
30, 0.9074699250714225, 0.7655615116877268, 0.9111222885188377, 0.9409937590048308, 0.9441329745508407, 0.9755390915948773
40, 0.8860901449018155, 0.665798875381418, 0.8780542504211416, 0.9484115087648298, 0.9529058274672739, 0.9852802624744145
50, 0.8548108159311851, 0.5789867958128827, 0.7816246151564425, 0.9545103701901227, 0.9677880977104755, 0.9911442007860026
Average, 0.879360617144543, 0.7436295753500165, 0.8523745574268371, 0.9356628122048603, 0.9090573456024433, 0.9560787951385583
