Window Size, Global accuracy, Activity Meal_Preparation, Activity Relax, Activity Eating, Activity Work, Activity Sleeping, Activity Wash_Dishes, Activity Bed_to_Toilet, Activity Enter_Home, Activity Leave_Home, Activity Housekeeping, Activity Respirate
10, 0.7527783847476086, 0.6455324572316545, 0.8594606281116273, 0.45935931205610975, 0.7789353102723627, 0.9093662723638678, 0.13248009391385746, 0.6757488740696241, 0.6513502489839608, 0.4241245525245496, 0.15108830545293833, 0.570538472951426
20, 0.7902118724568228, 0.7016100926728042, 0.8801479998282986, 0.5693585097221499, 0.8537446697899597, 0.926685193197353, 0.1904836854142684, 0.752818254106993, 0.6911236111790439, 0.5133885930407481, 0.16555663073472793, 0.7926363313368868
30, 0.8133100799851591, 0.7464402749640182, 0.8861921794412304, 0.6350697023473637, 0.8732672857323045, 0.936529496334763, 0.25214247239288073, 0.7873059224668099, 0.6632997844764821, 0.5487046851066085, 0.1756645834362562, 0.8967501064274433
40, 0.8248381276448171, 0.7722335041271702, 0.8863011346463203, 0.6655892220392428, 0.881349242642545, 0.9384534553252429, 0.3119669308853991, 0.7867066916637875, 0.6741864881676811, 0.5727581765395143, 0.18176352213399055, 0.9181532379224869
50, 0.8322413507968667, 0.7904951437859885, 0.8846929657555218, 0.6919702256479272, 0.8851019498354523, 0.9393702490358218, 0.36104494396240017, 0.7517178256398207, 0.6722474470096236, 0.5916428105312471, 0.18818401481293198, 0.9298644741952806
Average, 0.8026759631262548, 0.7312622945563272, 0.8793589815565998, 0.6042693943625587, 0.8544796916545249, 0.9300809332514097, 0.2496236253137612, 0.7508595135894071, 0.6704415159633583, 0.5301237635485336, 0.17245141131416902, 0.8215885245667046
