Window Size, Global accuracy, Activity Meal_Preparation, Activity Relax, Activity Eating, Activity Work, Activity Sleeping, Activity Wash_Dishes, Activity Bed_to_Toilet, Activity Enter_Home, Activity Leave_Home, Activity Housekeeping, Activity Respirate
10, 0.7707453628858985, 0.665497003949046, 0.8709283881140234, 0.6160812310594729, 0.8740593909924597, 0.8966924136002378, 0.17036840293182848, 0.7134022276358736, 0.6649834106914199, 0.5480235319301171, 0.12898046822019657, 0.8378306262984208
20, 0.8129394758109514, 0.7424231029427133, 0.8900016849386446, 0.6933777457294644, 0.9007398688935208, 0.909878949245986, 0.25886503102684427, 0.6291182759021655, 0.5880198518969584, 0.5867156909514387, 0.16906442601117805, 0.9170654792713006
30, 0.8333698004304718, 0.7881981484236567, 0.8921964408008541, 0.7257113333745202, 0.9009493638607143, 0.9152164757216695, 0.3463372446212104, 0.6380979383564961, 0.5119781422318121, 0.5492605308721579, 0.20391327117113606, 0.9551252936486561
40, 0.8459984517524198, 0.8202384424517277, 0.8899061235663714, 0.7420516311729399, 0.8981676882763084, 0.9190127464596763, 0.4174115477500561, 0.6379319014720158, 0.44695738512103855, 0.522278015852095, 0.24738736630451302, 0.9493233485072403
50, 0.8551404544918995, 0.8413405941875933, 0.88609835747808, 0.7483702710407023, 0.8938639285175703, 0.922825580878861, 0.47597343262509345, 0.6232452574275673, 0.40424956493185454, 0.5140358064548132, 0.40623689596441137, 0.9463636063526621
Average, 0.8236387090743282, 0.7715394583909474, 0.8858261989795947, 0.7051184424754199, 0.8935560481081147, 0.9127252331812862, 0.33379113179100656, 0.6483591201588237, 0.5232376709746167, 0.5440627152121242, 0.23111648553428701, 0.9211416708156561
