Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
10, 0.9712440867786312, 0.9809688492409634, 0.9363409687720898, 0.9876995793342058, 0.9398288774959518, 0.9715640219036373
20, 0.9858676113182856, 0.9843413657478193, 0.9616763801677097, 0.989760756906646, 0.9750378052633089, 0.9934504935242291
30, 0.988412686549939, 0.9684028430324576, 0.9605567135835396, 0.9927956870939774, 0.9855817768137328, 0.996881188065251
40, 0.990571867108127, 0.9622652342930278, 0.9644414325427441, 0.9954012428561917, 0.9874391845372734, 0.9956775035361407
50, 0.9903662425826146, 0.9535669515669516, 0.9592657820481192, 0.9930578740627883, 0.9858714783036735, 0.9964891855589627
Average, 0.9852924988675194, 0.9699090487762441, 0.9564562554228406, 0.9917430280507619, 0.974751824482788, 0.990812478517644
