Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
10, 0.9614238930329438, 0.9739121498861119, 0.9480278058756044, 0.9732174326826055, 0.9549169552110686, 0.9570451215093291
20, 0.9846471211071111, 0.9775998383673457, 0.9838435185841142, 0.9845925952527039, 0.9898792217223591, 0.9873204316090327
30, 0.9861834384188699, 0.9750988186743335, 0.9805449497958509, 0.9901359275229924, 0.9921519099465523, 0.9929855861546194
40, 0.9847402054448926, 0.9630347782368244, 0.9805742911332974, 0.9915992729764682, 0.9942367634680561, 0.994255921409817
50, 0.982390338813991, 0.9471056721056721, 0.9797493734335838, 0.992282260164776, 0.9951451696346763, 0.9976692187312459
Average, 0.9798769993635617, 0.9673502514540575, 0.9745479877644903, 0.9863654977199092, 0.9852660039965425, 0.9858552558828088
