Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
10, 0.9450063339941804, 0.9369442987845412, 0.9493521873492193, 0.9223404214524559, 0.9714978203836899, 0.9516190923651706, 0.9428991755141325, 0.929279018195623, 0.9561186579086118
20, 0.9674598033995803, 0.9551666679573657, 0.9641113075595016, 0.9750825037223694, 0.9744793044793045, 0.9771209489620725, 0.9500154553606229, 0.9624188068517062, 0.9812834323037001
30, 0.9709763950231268, 0.9621207776774329, 0.9735737122024528, 0.9771084551894778, 0.9728806414530066, 0.97617135801139, 0.9517906847596773, 0.9681709617052741, 0.9859945691863036
40, 0.9716430390778819, 0.9520843073018387, 0.9670142420937762, 0.980633925863212, 0.9699632339849732, 0.9797624454555531, 0.9626345777177304, 0.9743849135393056, 0.9866666666666667
50, 0.9703154750582232, 0.9504988262180731, 0.9704104729876958, 0.9760827256606621, 0.9668427800269906, 0.9728699463067005, 0.9576813722627477, 0.9774305580349267, 0.9907071189679886
Average, 0.9650802093105986, 0.9513629755878504, 0.9648923844385291, 0.9662496063776354, 0.9711327560655929, 0.9715087582201773, 0.9530042531229821, 0.962336851665367, 0.9801540890066542
