Window Size, Global accuracy, Activity Meal_Preparation, Activity Relax, Activity Eating, Activity Work, Activity Sleeping, Activity Wash_Dishes, Activity Bed_to_Toilet, Activity Enter_Home, Activity Leave_Home, Activity Housekeeping, Activity Respirate
10, 0.8526177135353172, 0.9896745423295048, 0.9844135204344615, 0.8291938758342521, 0.9713469648247782, 0.9758083728246689, 0.3062275445004566, 0.9400118372381858, 0.8779591906005235, 0.8566944689982238, 0.7253437917770487, 0.9221207395263864
20, 0.9019232843028773, 0.9953689937612218, 0.9917942670522715, 0.8865191308945863, 0.9778993632384582, 0.9802241838253607, 0.5762250078721407, 0.9419337358681897, 0.8959857779662244, 0.8800082142846357, 0.8455581655562373, 0.9496392870123224
30, 0.920642113675207, 0.9966428222223478, 0.994142936626751, 0.9098688853351374, 0.9794004742860402, 0.9822210490024206, 0.7196387394944679, 0.9432530960660122, 0.879296378332992, 0.8761029087550405, 0.8956855960769113, 0.950810364229155
40, 0.9297997884372176, 0.9972756169381164, 0.9953537495462983, 0.9217721148710462, 0.9804100886396563, 0.9820523729304963, 0.7770409397968929, 0.9433996611614139, 0.8853960794341902, 0.8721478551312691, 0.9217294133835553, 0.9512197809764592
50, 0.9370417642390665, 0.9975286841656861, 0.9957574776301893, 0.9286381361359439, 0.981633870862515, 0.982904027388753, 0.8084667608684131, 0.9404605996453522, 0.9002987739110588, 0.8726870228550692, 0.9343576046415671, 0.9647264485251827
Average, 0.9084049328379372, 0.9952981318833753, 0.9922923902579942, 0.8951984286141933, 0.9781381523702896, 0.9806420011943399, 0.6375197985064742, 0.9418117859958308, 0.8877872400489979, 0.8715280940048477, 0.864534914287064, 0.9477033240539011
