Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
10, 0.9529766332866911, 0.941370601078362, 0.9512919506292773, 0.9517393928271087, 0.9678269068065027, 0.9544587742810474, 0.9409318473857665, 0.9517159100491603, 0.9644776832363039
20, 0.9687782133177057, 0.9527238101051942, 0.9661721197525889, 0.9803513780761672, 0.9823465918702805, 0.9729312540299633, 0.950838629211065, 0.9767283120301157, 0.9681336114662711
30, 0.9608765504554656, 0.9421167848148142, 0.9598905368535513, 0.9737145597389919, 0.9680650610139775, 0.9644985144496762, 0.9435945725985297, 0.9736740889518645, 0.961458285222319
40, 0.9644923955850413, 0.9422499550331628, 0.9639757998015149, 0.9774226117211923, 0.9666182585725689, 0.9586925310742623, 0.9504349250373642, 0.9818779112124252, 0.9746671722278395
50, 0.967857889139904, 0.9443447145663395, 0.9649053307002516, 0.976257333362755, 0.9740119464191574, 0.9697719854296443, 0.9582589327316853, 0.9808096970427069, 0.9745031728666914
Average, 0.9629963363569616, 0.9445611731195745, 0.9612471475474369, 0.9718970551452429, 0.9717737529364975, 0.9640706118529188, 0.948811781392882, 0.9729611838572545, 0.9686479850038848
