Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
5, 0.2943106149627889, 0.9009009009009009, 0.0, 0.5706521739130436, 0.0, 0.0
12, 0.18910950661853188, 0.9166666666666666, 0.02888086642599278, 0.0, 0.0, 0.0
19, 0.29662909583641295, 0.7474747474747475, 0.06250000000000001, 0.6731707317073171, 0.0, 0.0
26, 0.29445871732623097, 0.6896551724137931, 0.06493506493506494, 0.7177033492822967, 0.0, 0.0
33, 0.2912968393613555, 0.6388888888888888, 0.09032258064516129, 0.7272727272727273, 0.0, 0.0
Average, 0.273160954821064, 0.7787172752689994, 0.04932770240124381, 0.537759796435077, 0.0, 0.0
