Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
5, 0.39607843137254906, 0.9803921568627451, 0.0, 1.0, 0.0, 0.0
12, 0.26666666666666666, 1.0, 0.3333333333333333, 0.0, 0.0, 0.0
19, 0.4147619047619048, 1.0, 0.4166666666666667, 0.6571428571428571, 0.0, 0.0
26, 0.4261904761904762, 1.0, 0.4166666666666667, 0.7142857142857143, 0.0, 0.0
33, 0.46142857142857147, 1.0, 0.5833333333333334, 0.7238095238095238, 0.0, 0.0
Average, 0.3930252100840336, 0.996078431372549, 0.35, 0.6190476190476191, 0.0, 0.0
