Window Size, Global accuracy, Activity Meal_Preparation, Activity Relax, Activity Eating, Activity Work, Activity Sleeping, Activity Wash_Dishes, Activity Bed_to_Toilet, Activity Enter_Home, Activity Leave_Home, Activity Housekeeping, Activity Respirate
5, 0.16901269009732353, 0.9831914928371911, 0.23549996277269006, 0.0, 0.0, 0.29416609471516814, 0.0, 0.32701421800947866, 0.019267822736030827, 0.0, 0.0, 0.0
12, 0.20294586433702388, 0.9814763390450677, 0.4904176904176904, 0.0, 0.0, 0.4240175872492443, 0.0, 0.33649289099526064, 0.0, 0.0, 0.0, 0.0
19, 0.1945626351049275, 0.9798101896470051, 0.5592435410617229, 0.0, 0.0, 0.5482051987346995, 0.052930056710775046, 0.0, 0.0, 0.0, 0.0, 0.0
26, 0.23749702689062388, 0.9756611509498685, 0.6151589606135061, 0.3129511677282378, 0.0, 0.6028359030837004, 0.10586011342155009, 0.0, 0.0, 0.0, 0.0, 0.0
33, 0.25683459629606525, 0.9700909848249727, 0.647636065817884, 0.43609341825902337, 0.0, 0.633181755546369, 0.1285444234404537, 0.0, 0.009633911368015413, 0.0, 0.0, 0.0
Average, 0.21217056254519284, 0.9780460314608209, 0.5095912441366987, 0.14980891719745223, 0.0, 0.5004813078658363, 0.05746691871455576, 0.13270142180094785, 0.005780346820809248, 0.0, 0.0, 0.0
