Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
5, 0.215752595574554, 0.5454545454545454, 0.24242424242424243, 0.0, 0.0, 0.8461538461538461, 0.0, 0.09198813056379822, 0.0
12, 0.3668353179777841, 0.8214285714285714, 0.5714285714285714, 0.0, 0.0, 0.6086956521739131, 0.4666666666666667, 0.2023121387283237, 0.2641509433962264
19, 0.4621602160086265, 0.9166666666666666, 0.75, 0.6, 0.0, 0.3783783783783784, 0.5, 0.3119266055045872, 0.24031007751937986
26, 0.4008671782790467, 0.8461538461538461, 0.559322033898305, 0.4716981132075472, 0.0, 0.2857142857142857, 0.36585365853658536, 0.42105263157894735, 0.2571428571428571
33, 0.36007388958733855, 0.5476190476190477, 0.5517241379310345, 0.525, 0.0, 0.24528301886792453, 0.20833333333333334, 0.5, 0.3026315789473684
Average, 0.36113783948546996, 0.7354645354645355, 0.5349797971364307, 0.31933962264150945, 0.0, 0.4728450362576696, 0.30817073170731707, 0.30545590127513134, 0.21284709140116637
