window_size,Total accuracy,Accuracy Activity Meal_Preparation,Accuracy Activity Relax,Accuracy Activity Eating,Accuracy Activity Work,Accuracy Activity Sleeping,Accuracy Activity Wash_Dishes,Accuracy Activity Bed_to_Toilet,Accuracy Activity Enter_Home,Accuracy Activity Leave_Home,Accuracy Activity Housekeeping,Accuracy Activity Respirate
5,0.8754832540984092,0.9044098654991023,0.8671420659097203,0.9348083211577263,0.894218877915382,0.8923512747875354,0.981409759876065,0.9544615384615385,0.529153605015674,0.3837995977326751,0.9681372549019608,0.0
12,0.8371823847985779,0.9009197719469556,0.8703267792855165,0.9247199610380574,0.7048289317817573,0.8916902738432484,0.9876065065840434,0.8953846153846153,0.3962382445141066,0.46388736514902174,0.9681372549019608,0.0
19,0.7878714769084122,0.8864806123413236,0.8648573802270839,0.907604536283309,0.6570726693032737,0.890462700661001,0.9891556932610379,0.8689230769230769,0.34420062695924764,0.5301700493691717,0.9656862745098039,0.0
avg,0.8335123719351332,0.8972700832624604,0.8674420751407735,0.9223776061596975,0.7520401596668043,0.8915014164305949,0.9860573199070487,0.9062564102564102,0.42319749216300945,0.4592856707502895,0.9673202614379085,0.0
