Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
5, 0.5647985571644345, 0.5608799054334543, 0.6861722567107706, 0.5739186879745576, 0.19142364894572844, 0.6964662528625901, 0.6510762211773862, 0.5252455944249492, 0.6332058897860391
12, 0.5762441203410286, 0.5109332961802859, 0.6557866034064214, 0.6487328652006663, 0.24852457270114742, 0.6877286430959948, 0.6332928661929974, 0.5546915692179526, 0.670262546732762
19, 0.5711707284097327, 0.4663136751116168, 0.6463110926289322, 0.6954654969482625, 0.25768607384678816, 0.6922639333773726, 0.5533958859964104, 0.5712740682141908, 0.6866556011542884
26, 0.5633794700153636, 0.45811281670766413, 0.6405302812891766, 0.6962313933577907, 0.2665289171698597, 0.6908435832274006, 0.4964565457354979, 0.5803584509598748, 0.6779737716756445
33, 0.5533485765468941, 0.44943303296989934, 0.6354332878225439, 0.6967199691261919, 0.25795163211092137, 0.6864352060911789, 0.45701189495548655, 0.569327825750623, 0.6744757635483077
Average, 0.5657882904954906, 0.4891345452805841, 0.652846704371569, 0.6622136825214938, 0.24442296895488905, 0.6907475237309075, 0.5582466828115558, 0.560179501713518, 0.6685147145794084
