Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
5, 0.6011223228324548, 0.5915910893656365, 0.6406461398384924, 0.7937376142426188, 0.1368886532217236, 0.8322427224920178, 0.6658001974622504, 0.3867283411685899, 0.7613438248683089
12, 0.6316516145307485, 0.7472866809181247, 0.6362897529815944, 0.8247773861240967, 0.22758785602850554, 0.8080809646237752, 0.6299124931198575, 0.460282156246474, 0.7189956262035605
19, 0.6093551057796274, 0.7285602284183973, 0.5646579673158212, 0.8097668241982209, 0.23242709767971093, 0.7546465716358184, 0.5164034237484226, 0.5714738263503361, 0.6969049068902924
26, 0.5743341924089052, 0.7608084082172278, 0.4596603659789672, 0.748914095949962, 0.27339140041228993, 0.7354622039271489, 0.3773457560359676, 0.601819499744934, 0.6372718090047432
33, 0.5374886550967728, 0.775886295154847, 0.3478788824009328, 0.6980596007905553, 0.3382864711758693, 0.7248102062225906, 0.23146764319331573, 0.5875086657663897, 0.5960114760696821
Average, 0.5907903781297017, 0.7208265404148467, 0.5298266217031615, 0.7750511042610907, 0.24171629570361985, 0.7710485337802703, 0.48418590271196277, 0.5215624978553447, 0.6821055286073175
