Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
5, 0.5588695155947019, 0.8175599305283188, 0.32247279391301564, 0.8055101957254882, 0.24163165435364461, 0.6071730034530417
12, 0.5662127211042469, 0.7893623779000459, 0.3429087371351648, 0.8212182397148562, 0.26099441818963276, 0.6165798325815346
19, 0.5754397397221782, 0.7467759936564892, 0.3709651640477539, 0.827155228531226, 0.3098034839613143, 0.6224988284141073
26, 0.5840449396949118, 0.7174220936934771, 0.4173338087558328, 0.8304018731003182, 0.3340779291236471, 0.6209889938012838
33, 0.5841362613505123, 0.6632432700047415, 0.41108399644616667, 0.8359310636393344, 0.387260757918851, 0.6231622187434684
Average, 0.5737406354933102, 0.7468727331566145, 0.37295290005958676, 0.8240433201422446, 0.3067536487094179, 0.6180805753986872
