Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
5, 0.6504653543576201, 0.7924673710513612, 0.4535727513014449, 0.8522140318356115, 0.6219075304540421, 0.5321650871456411
12, 0.7030039228163321, 0.7668097029267508, 0.5446309886334614, 0.8582798250031443, 0.7215266214693611, 0.6237724760489431
19, 0.7076685801781174, 0.6863272002790753, 0.5995114855472361, 0.863483030176052, 0.7335516131886275, 0.655469571699596
26, 0.7073862463521858, 0.6718678772029597, 0.6140911347010485, 0.8673918370044078, 0.7259403453689168, 0.6576400374835973
33, 0.6952974899515122, 0.6160896196690556, 0.6229720122319742, 0.8709353543707298, 0.7129185525636889, 0.6535719109221123
Average, 0.6927643187311536, 0.7067123542258406, 0.5669556744830331, 0.862460815677989, 0.7031689326089272, 0.624523816659978
