Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
5, 0.46668071258687005, 0.5606265753142583, 0.2716620879120879, 0.693701089598605, 0.5191711116314066, 0.28824269847799266
12, 0.6552198790862914, 0.6650880020571523, 0.49529671351299137, 0.7763123084714633, 0.7821822196620584, 0.5572201517277918
19, 0.6737660115535713, 0.608217165060438, 0.6372471706192824, 0.8326268176881635, 0.6117063492063493, 0.6790325551936234
26, 0.6866727616420112, 0.6000603593603938, 0.6011313810075818, 0.8596323761171396, 0.6608477633477633, 0.7116919283771773
33, 0.7059768094998711, 0.641487723110917, 0.5369864088017415, 0.8607058674244079, 0.7635436993776776, 0.7271603487846112
Average, 0.637663234873723, 0.6150959649806319, 0.508464752370737, 0.8045956918599559, 0.667490228645051, 0.5926695365122393
