Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
5, 0.4006573210717499, 0.42221369908286643, 0.05, 0.553886828132138, 0.47428430220743156, 0.5029017759363136
12, 0.43407619947883874, 0.5636819193139455, 0.0, 0.549830106483738, 0.492464414035285, 0.5644045575612248
19, 0.5124471272014457, 0.559290744497988, 0.3176984126984127, 0.577377565980641, 0.49837363416310776, 0.6094952786670788
26, 0.5310234054835254, 0.521012423744747, 0.3852066563131309, 0.6052641048953714, 0.528708603853437, 0.6149252386109406
33, 0.5303440981594167, 0.4690086126543827, 0.39757218144174666, 0.6302087301767421, 0.5312402496780955, 0.6236907168461169
Average, 0.48170963027899527, 0.5070414798587859, 0.23009545009065802, 0.5833134671337261, 0.5050142407874714, 0.583083513524335
