Window Size, Global accuracy, Activity Meal_Preparation, Activity Relax, Activity Eating, Activity Work, Activity Sleeping, Activity Wash_Dishes, Activity Bed_to_Toilet, Activity Enter_Home, Activity Leave_Home, Activity Housekeeping, Activity Respirate
5, 0.0952388985634389, 0.5626405766856786, 0.09483088064500791, 0.0, 0.0, 0.3222285462233288, 0.0, 0.04780227809183355, 0.020125602551978983, 0.0, 0.0, 0.0
12, 0.10790861565111487, 0.570530280270158, 0.1554860318048, 0.0, 0.0, 0.39870681980995853, 0.0, 0.062271640277347315, 0.0, 0.0, 0.0, 0.0
19, 0.11393673874362482, 0.5740842223058801, 0.1903444996336255, 0.0, 0.0, 0.48887540424036746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
26, 0.11781420934084814, 0.5750928658386095, 0.21320144738100208, 0.0, 0.0, 0.5076619895297179, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
33, 0.12150206423116891, 0.5756294527485963, 0.2354987133876793, 0.0, 0.0, 0.5253945404065823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Average, 0.11128010530603913, 0.5715954795697845, 0.177872314570423, 0.0, 0.0, 0.448573460041991, 0.0, 0.022014783673836174, 0.004025120510395797, 0.0, 0.0, 0.0
