window_size,Total accuracy,Accuracy Activity Meal_Preparation,Accuracy Activity Relax,Accuracy Activity Eating,Accuracy Activity Work,Accuracy Activity Sleeping,Accuracy Activity Wash_Dishes,Accuracy Activity Bed_to_Toilet,Accuracy Activity Enter_Home,Accuracy Activity Leave_Home,Accuracy Activity Housekeeping,Accuracy Activity Respirate
5,0.5961535045912839,0.15727769336369524,0.8663464264339937,0.8291332040985876,0.8799833020246295,0.8395777812614308,0.8331444759206799,0.9721146398140976,0.9495384615384616,0.5115987460815047,0.32208813311391477,0.8455882352941176
12,0.5845081784017963,0.1345958783296603,0.8909629256307683,0.8228330102464692,0.8454045780282474,0.6653891714863076,0.8396600566572238,0.9876065065840434,0.8892307692307693,0.25391849529780564,0.4016273541780947,0.9044117647058824
19,0.5714002374136711,0.13042451004753894,0.8764670677544335,0.807809471060648,0.8065817852918667,0.6153109047511194,0.8445703493862134,0.9891556932610379,0.8461538461538461,0.14984326018808777,0.4563905650027427,0.9117647058823529
avg,0.5840206401355837,0.14076602724696483,0.8779254732730651,0.8199252284685682,0.8439898884482478,0.7067592858329527,0.8391249606547057,0.9829589465530596,0.8949743589743591,0.3051201671891327,0.3933686840982507,0.8872549019607843
