window_size,Total accuracy,Accuracy Activity Make a phone call,Accuracy Activity Wash hands,Accuracy Activity Cook,Accuracy Activity Eat,Accuracy Activity Clean
5,0.9800451153912892,0.9765100671140939,0.9402985074626866,0.988388969521045,0.9751184834123223,0.9858965748824715
12,0.9802103761811375,0.9716216216216216,0.9530916844349681,0.9879051765844219,0.9751184834123223,0.9852249832102082
19,0.9798350137488543,0.9641638225255973,0.9530916844349681,0.988388969521045,0.9751184834123223,0.9852249832102082
avg,0.9800301684404271,0.9707651704204375,0.9488272921108742,0.9882277052088373,0.9751184834123223,0.9854488471009626
