window_size,Total accuracy,Accuracy Activity Meal_Preparation,Accuracy Activity Relax,Accuracy Activity Eating,Accuracy Activity Work,Accuracy Activity Sleeping,Accuracy Activity Wash_Dishes,Accuracy Activity Bed_to_Toilet,Accuracy Activity Enter_Home,Accuracy Activity Leave_Home,Accuracy Activity Housekeeping,Accuracy Activity Respirate
5,0.39826650168435884,0.9829275346969036,0.047806091914196616,0.0,0.0,0.2110919510198394,0.0,0.3075135553834237,0.05846153846153846,0.0,0.0,0.0
12,0.4225253507513828,0.9784302782677415,0.08801146565029766,0.0,0.0,0.29679116437878894,0.0,0.2300542215336948,0.0024615384615384616,0.0,0.0,0.0
19,0.43823988253647794,0.9711385309777052,0.11221217752858538,0.0,0.0,0.38432322246807327,0.0,0.0,0.0,0.0,0.0,0.0
avg,0.41967724499073983,0.9774987813141168,0.08267657836435988,0.0,0.0,0.29740211262223387,0.0,0.17918925897237284,0.020307692307692308,0.0,0.0,0.0
