Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
5, 0.4468089006611719, 0.7034482758620689, 0.0, 0.7381974248927038, 0.05128205128205127, 0.7411167512690355
12, 0.5261585242576909, 0.7096774193548387, 0.2608695652173913, 0.7899159663865547, 0.05128205128205127, 0.819047619047619
19, 0.5784026383361931, 0.7551020408163265, 0.4, 0.8717948717948717, 0.0, 0.8651162790697674
26, 0.5674948619250978, 0.7792207792207793, 0.27999999999999997, 0.8810572687224669, 0.0, 0.897196261682243
33, 0.6096386644780902, 0.9019607843137255, 0.22580645161290325, 0.8558558558558558, 0.17777777777777778, 0.8867924528301886
Average, 0.5457007179316488, 0.7698818599135477, 0.2333352033660589, 0.8273642775304906, 0.05606837606837607, 0.8418538727797706
