Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
10, 0.2707741920927026, 0.30465172519105754, 0.20802324421212276, 0.33280629345809354, 0.0, 0.4927918521369216, 0.18232835240504325, 0.4290316546473923, 0.21656041469098936
20, 0.3579021704177918, 0.31324405095214836, 0.3376007998723224, 0.4633832311958459, 0.004878048780487806, 0.6305342532881018, 0.333191485619346, 0.4731791437173284, 0.3072063499167538
30, 0.41310296622369497, 0.3794932087396026, 0.4807168119418871, 0.5169710988790636, 0.016960420531849103, 0.6408555968699174, 0.3915208462856258, 0.5142383494720266, 0.36406739706958746
40, 0.4245469699358869, 0.3621144992633532, 0.5527412839014075, 0.5371158132470473, 0.0064516129032258064, 0.6197495798228119, 0.38764697251799973, 0.5301528269744471, 0.40040317085680377
50, 0.42039747949897877, 0.32161983823214363, 0.5769430525604943, 0.5358779567284975, 0.004081632653061224, 0.5983008324849015, 0.39028624059200206, 0.5107741493729062, 0.42529613336782346
Average, 0.377344755633811, 0.3362246644756611, 0.4312050384976468, 0.47723087870170955, 0.0064743429737247876, 0.5964464229205308, 0.33699477948400336, 0.49147522483682016, 0.3427066931803916
