Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
5, 0.5368539081438428, 0.6857142857142857, 0.7571428571428571, 0.4788732394366197, 0.5, 0.5121951219512195, 0.5333333333333333, 0.35064935064935066, 0.47692307692307695
12, 0.5451357381044881, 0.5362318840579711, 0.6883116883116883, 0.6461538461538462, 0.25, 0.43478260869565216, 0.90625, 0.36231884057971014, 0.5370370370370371
19, 0.5499710796738111, 0.5211267605633803, 0.6794871794871795, 0.7142857142857143, 0.25, 0.425531914893617, 0.8888888888888888, 0.37142857142857144, 0.5490196078431373
26, 0.5636389507888504, 0.5138888888888888, 0.7333333333333333, 0.746268656716418, 0.3333333333333333, 0.4583333333333333, 0.8333333333333334, 0.36231884057971014, 0.5283018867924528
33, 0.5808857539840829, 0.4927536231884058, 0.72, 0.7611940298507462, 0.4, 0.46808510638297873, 0.8888888888888888, 0.3561643835616438, 0.56
Average, 0.5552970861390152, 0.5499430884825863, 0.7156550116550117, 0.6693550972886688, 0.3466666666666667, 0.4597856170513602, 0.8101388888888887, 0.3605759973597973, 0.5302563217191408
