Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
10, 0.6048778185388217, 0.6377783840057509, 0.4830253211396169, 0.7526571049762146, 0.6938513557375847, 0.4570769268349414
20, 0.718346606450042, 0.6296966311214099, 0.6390411121058973, 0.8344117592205634, 0.8220979755538578, 0.6664855542484812
30, 0.7266235244940245, 0.6486608478480214, 0.5710770155190513, 0.8621491376466308, 0.8277716349697772, 0.7234589864866419
40, 0.6845865353399501, 0.6191057410989489, 0.49115547056263703, 0.8482997683178366, 0.7442502748967279, 0.7201214218236
50, 0.6621829053911664, 0.6071497021497022, 0.5287325273144601, 0.8401535627227164, 0.6446242398741984, 0.6902544948947552
Average, 0.679323478042801, 0.6284782612447667, 0.5426062893283324, 0.8275342665767924, 0.7465190962064291, 0.6514794768576839
