Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
5, 0.6240020609513272, 0.8360655737704918, 0.4117647058823529, 0.8990825688073395, 0.09756097560975609, 0.8755364806866952
12, 0.6461378686592884, 0.846153846153846, 0.45454545454545453, 0.9186602870813396, 0.1395348837209302, 0.8717948717948718
19, 0.7037849134601333, 0.8409090909090908, 0.4090909090909091, 0.9478672985781991, 0.43999999999999995, 0.8810572687224669
26, 0.7970520400474008, 0.967741935483871, 0.42553191489361697, 0.951923076923077, 0.7540983606557378, 0.8859649122807017
33, 0.8730362549548195, 0.9387755102040816, 0.6666666666666665, 0.9565217391304348, 0.8484848484848484, 0.9547325102880659
Average, 0.7288026276145938, 0.8859291913042762, 0.47351993021579997, 0.9348109941040781, 0.4559358136942544, 0.8938172087545603
