Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
5, 0.5328571428571428, 1.0, 0.75, 0.9142857142857143, 0.0, 0.0
12, 0.5328571428571428, 1.0, 0.75, 0.9142857142857143, 0.0, 0.0
19, 0.6433091202582728, 1.0, 0.6666666666666666, 0.9142857142857143, 0.0, 0.635593220338983
26, 0.6650605326876513, 1.0, 0.75, 0.9142857142857143, 0.0, 0.6610169491525424
33, 0.6853268765133171, 1.0, 0.8333333333333334, 0.9238095238095239, 0.0, 0.6694915254237288
Average, 0.6118821630347053, 1.0, 0.75, 0.9161904761904761, 0.0, 0.39322033898305087
