Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
10, 0.566673685045125, 0.6589024470918315, 0.10694811826887299, 0.7897866350924191, 0.353784093757217, 0.1708108445934795
20, 0.6136738527423309, 0.6854616293235843, 0.253409651794362, 0.823686218487255, 0.3659428212368962, 0.2872984750315154
30, 0.6437824804882772, 0.6594074227156643, 0.35209711901130214, 0.8500077293146004, 0.37139490824172405, 0.3756851220019978
40, 0.6649369346356632, 0.6322352107845739, 0.41302202497857987, 0.8588446240010013, 0.4110839279354793, 0.4061717090619215
50, 0.7057419572302067, 0.6121048314847413, 0.44576889426321875, 0.8773298509876991, 0.48566002509532186, 0.46429538219603267
Average, 0.6389617820283207, 0.649622308280079, 0.31424916166326716, 0.8399310115765951, 0.3975731552533277, 0.3408523065769894
