Window Size, Global accuracy, Activity Meal_Preparation, Activity Relax, Activity Eating, Activity Work, Activity Sleeping, Activity Wash_Dishes, Activity Bed_to_Toilet, Activity Enter_Home, Activity Leave_Home, Activity Housekeeping, Activity Respirate
5, 0.6226248506442688, 0.9513444027852169, 0.8769491347849622, 0.8060715903942003, 0.9111519607843137, 0.7236945272071507, 0.0, 0.984375, 0.8173076923076923, 0.04178272980501393, 0.0, 0.7361963190184049
12, 0.6274720299585442, 0.9190573111944296, 0.9253955502776711, 0.801087449025827, 0.9123774509803921, 0.798965030578642, 0.0, 0.9270833333333334, 0.7716346153846154, 0.03064066852367688, 0.0, 0.8159509202453987
19, 0.5969439014172802, 0.9003320835565077, 0.922434721858353, 0.780244676030811, 0.8848039215686274, 0.8146463854477027, 0.0, 0.875, 0.5072115384615384, 0.04735376044568245, 0.0, 0.8343558282208589
26, 0.5626259662745569, 0.8853347616497054, 0.9157234681757842, 0.771635704576348, 0.8627450980392157, 0.7822061823317119, 0.0, 0.7395833333333334, 0.36778846153846156, 0.04178272980501393, 0.0, 0.8220858895705522
33, 0.5373241926051541, 0.8682592394215318, 0.9072346817578425, 0.7494336202990485, 0.8455882352941176, 0.7489789506754634, 0.0, 0.6614583333333334, 0.2980769230769231, 0.027855153203342618, 0.0, 0.803680981595092
Average, 0.5893981881799608, 0.9048655597214783, 0.9095475113709226, 0.7816946080652469, 0.8833333333333332, 0.7736982152481342, 0.0, 0.8375, 0.5524038461538462, 0.03788300835654596, 0.0, 0.8024539877300614
