Window Size, Global accuracy, Activity Meal_Preparation, Activity Relax, Activity Eating, Activity Work, Activity Sleeping, Activity Wash_Dishes, Activity Bed_to_Toilet, Activity Enter_Home, Activity Leave_Home, Activity Housekeeping, Activity Respirate
10, 0.4628204070373399, 0.5254347404598612, 0.9275024031276378, 0.7041716088054641, 0.8794449354512773, 0.861351299504251, 0.1339239922444257, 0.04814070845622998, 0.9110547893615916, 0.0, 0.0, 0.1
20, 0.3924681966764495, 0.46923634520455304, 0.88199747986491, 0.615, 0.7, 0.7810609735780365, 0.2698553647934453, 0.0, 0.6, 0.0, 0.0, 0.0
30, 0.21565997168776163, 0.45536087556764987, 0.8369502486022968, 0.0, 0.0, 0.7793930088398758, 0.3005555555555556, 0.0, 0.0, 0.0, 0.0, 0.0
40, 0.19679134009004848, 0.4510531327056845, 0.8056387585291148, 0.0, 0.0, 0.7830128497557342, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0
50, 0.1826735052231133, 0.4501308743672607, 0.7727048346424916, 0.0, 0.0, 0.7865728484444938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Average, 0.2900826841429426, 0.47024319366100176, 0.8449587449532903, 0.26383432176109284, 0.3158889870902555, 0.7982781960244782, 0.1658669825186853, 0.009628141691245996, 0.30221095787231833, 0.0, 0.0, 0.02
