Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
5, 0.5639429311454878, 0.7777777777777778, 0.5987261146496816, 0.6878980891719745, 0.03333333333333333, 0.5945945945945946, 0.5617977528089888, 0.6495726495726496, 0.6078431372549019
12, 0.5518407505174653, 0.7272727272727272, 0.5100671140939597, 0.6503067484662577, 0.0, 0.42696629213483145, 0.7692307692307693, 0.6250000000000001, 0.7058823529411764
19, 0.49727139632514833, 0.6213592233009708, 0.40259740259740256, 0.5783132530120482, 0.0, 0.41025641025641024, 0.7435897435897436, 0.5904761904761904, 0.631578947368421
26, 0.44885391994028645, 0.660377358490566, 0.27972027972027974, 0.5454545454545454, 0.0, 0.26190476190476186, 0.782608695652174, 0.5128205128205129, 0.547945205479452
33, 0.4054450623323505, 0.5913043478260869, 0.13740458015267176, 0.4966442953020134, 0.38961038961038963, 0.16091954022988506, 0.5416666666666666, 0.49122807017543857, 0.43478260869565216
Average, 0.4934708120521477, 0.6756182869336257, 0.3857030982427991, 0.5917233862813679, 0.08458874458874459, 0.3709283198240967, 0.6797787255896683, 0.5738194846089583, 0.5856064503479207
