Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
10, 0.3952152934638911, 0.3200043529801976, 0.39699716624161807, 0.4012431269735198, 0.002631578947368421, 0.6125540374511267, 0.28233835341993246, 0.5161861863185037, 0.6297675453788621
20, 0.4644119247829508, 0.3631900758954171, 0.4723626207198741, 0.6005309600827994, 0.01001977587343441, 0.6868889376170235, 0.47347774000452186, 0.35578972971763917, 0.7530355583528958
30, 0.47428362291054516, 0.5432117803317315, 0.4822928022132884, 0.7237052681766347, 0.06911297937560969, 0.7072002471438108, 0.29911963182376067, 0.3331269034456338, 0.6364993707738917
40, 0.46699615068892086, 0.6495117613711974, 0.4327844725598668, 0.7533196213198908, 0.13756373588198195, 0.7160060361197991, 0.17053864198751786, 0.33899046611822387, 0.537254470152889
50, 0.4708192725802588, 0.6208923720036296, 0.4029059928406406, 0.7383881821250744, 0.19587082019323518, 0.7171764397618197, 0.19136119072067284, 0.3672748589045172, 0.5326843240924817
Average, 0.4543452528853133, 0.49936206851643455, 0.4374686109150576, 0.6434374317355838, 0.08303977805432593, 0.687965139618716, 0.28336711159128114, 0.38227362890090355, 0.617848253750204
