Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
5, 0.15014005602240896, 0.0, 0.0, 0.7507002801120448, 0.0, 0.0
12, 0.15524475524475523, 0.0, 0.0, 0.7762237762237761, 0.0, 0.0
19, 0.18580121703853958, 0.0, 0.0, 0.8505747126436782, 0.07843137254901962, 0.0
26, 0.1927001411574914, 0.0, 0.0, 0.8582375478927202, 0.10526315789473685, 0.0
33, 0.19927398444252375, 0.0, 0.0, 0.8615384615384615, 0.1348314606741573, 0.0
Average, 0.1766320307811438, 0.0, 0.0, 0.8194549556821361, 0.06370519822358275, 0.0
