Window Size, Global accuracy, Activity Meal_Preparation, Activity Relax, Activity Eating, Activity Work, Activity Sleeping, Activity Wash_Dishes, Activity Bed_to_Toilet, Activity Enter_Home, Activity Leave_Home, Activity Housekeeping, Activity Respirate
5, 0.26587925163391035, 0.42456318757511324, 0.6603213844252163, 0.0, 0.0, 0.8149210903873745, 0.0, 0.02486610558530987, 1.0, 0.0, 0.0, 0.0
12, 0.17621277425735968, 0.43046900005648336, 0.6580128205128205, 0.0, 0.0, 0.8276227481455316, 0.0, 0.022235948116121063, 0.0, 0.0, 0.0, 0.0
19, 0.15818709849268225, 0.43006806352595756, 0.6088658752210154, 0.0, 0.0, 0.7011241446725318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
26, 0.15443075437654602, 0.42947360239395294, 0.5645027909861484, 0.0, 0.0, 0.7047619047619048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
33, 0.15476488154224885, 0.43017955801104973, 0.5534347708652201, 0.0, 0.0, 0.7187993680884676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Average, 0.18189495206054943, 0.42895068231251143, 0.6090275284020841, 0.0, 0.0, 0.753445851211162, 0.0, 0.009420410740286187, 0.2, 0.0, 0.0, 0.0
