Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
10, 0.7202095360641843, 0.9967921665438826, 0.6647443861107695, 0.9595345834257953, 0.197486763903848, 0.782489780336626
20, 0.7735493051524697, 1.0, 0.7453084330555081, 0.9577677451097234, 0.3202797528379536, 0.8443905947591623
30, 0.7765928018990349, 1.0, 0.7614530199046767, 0.9333150319147265, 0.3541922749466499, 0.8340036827291216
40, 0.806392927677037, 1.0, 0.7970815988485941, 0.9213704985546439, 0.4961660009880454, 0.8173465399939011
50, 0.8156033136283242, 1.0, 0.8292522221224047, 0.8312074005652939, 0.6531570623761629, 0.7643998830777589
Average, 0.7784695768842099, 0.9993584333087766, 0.7595679320083907, 0.9206390519140367, 0.40425637101053197, 0.8085260961793139
