Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
5, 0.6791817994978213, 0.6637611763049124, 0.7478145125726495, 0.6461186131138389, 0.5654680026949583, 0.8192324597596782, 0.7228404887190514, 0.6379256754515478, 0.6302934673659341
12, 0.8894521803743011, 0.8592004230185326, 0.9066724886483343, 0.9316393800218483, 0.8627782217468954, 0.9186443503753494, 0.9061670485744727, 0.8700123080996205, 0.8605032225093548
19, 0.9275939240187924, 0.890022587667431, 0.9289531242048931, 0.9656232916743459, 0.9144082002135473, 0.9354672497815235, 0.9263916841276938, 0.9258368232053874, 0.9340484312755167
26, 0.9418133218470762, 0.9089923235895018, 0.9528146404878685, 0.9688372066975429, 0.9341892713445052, 0.9529922914107063, 0.9396762911975964, 0.943485784955317, 0.9335187650935717
33, 0.9443852275107627, 0.9099729231027007, 0.9512032294011646, 0.9677541540154987, 0.9320374064930274, 0.9705038731586567, 0.9315566540137249, 0.9521994296752332, 0.9398541502260948
Average, 0.8764852906497508, 0.8463898867366157, 0.8974915990629819, 0.8959945291046149, 0.8417762204985866, 0.9193680448971827, 0.8853264333265077, 0.8658920042774211, 0.8596436072940945
