Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
5, 0.535839795644921, 0.5107532894429392, 0.6056273733431495, 0.44325348763985345, 0.4244734681611665, 0.7055507406441632, 0.5566350906282539, 0.6259138000954878, 0.4145111152043553
12, 0.6904217339241432, 0.5860651953099841, 0.7617199993954046, 0.6668657660534186, 0.5647763422763423, 0.7992539701092334, 0.7746826090383874, 0.8497850179066975, 0.520224971303678
19, 0.783324455866922, 0.6580679492488962, 0.8377452069150004, 0.8605770333812692, 0.660843221942016, 0.8443253242570785, 0.831451648151799, 0.929138790303635, 0.6444464727356817
26, 0.8239742804235857, 0.668526002004166, 0.8667668781970365, 0.8998066938464305, 0.7714510868762747, 0.8707937473366091, 0.8207867609188494, 0.958854430602986, 0.7348086436063326
33, 0.8411828321204068, 0.6948457580827616, 0.8736392611069883, 0.9195998799630483, 0.8052851420281432, 0.881737226784923, 0.82815816239315, 0.9643268369295026, 0.7618703896747374
Average, 0.7349486195959958, 0.6236516388177495, 0.7890997437915159, 0.7580205721768041, 0.6453658522567886, 0.8203322018264014, 0.7623428542260878, 0.8656037751676617, 0.615172318504957
