Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
5, 0.5506585318189664, 0.5801819060957716, 0.6232680607820501, 0.4126396635791224, 0.4286806337441546, 0.7297190095410924, 0.5999345244704066, 0.43021415856086376, 0.6006302977782708
12, 0.6980096729750924, 0.7738058755157288, 0.7174954034253911, 0.6178689372383233, 0.6320432751644719, 0.8236801257739241, 0.7460268203505652, 0.4859392293251716, 0.7872177170071629
19, 0.7724916110712795, 0.8310872244424876, 0.7732477757767675, 0.7621674170903703, 0.7657590979637016, 0.8507084390069464, 0.8224976147117076, 0.5291771600865728, 0.8452881594916827
26, 0.8042467287440196, 0.8543548046780807, 0.7952374347538793, 0.8403212238387876, 0.8422291195117282, 0.8685721119245008, 0.8254177592322044, 0.5602051367732882, 0.8476362392396876
33, 0.8196651221884055, 0.8357090264822915, 0.8224767532963592, 0.8815619563424215, 0.8705814300641886, 0.8839306471955275, 0.8483523459269291, 0.5627528625554157, 0.8519559556441116
Average, 0.7290143333595527, 0.7750277674428719, 0.7463450856068895, 0.7029118396178051, 0.7078587112896491, 0.8313220666883983, 0.7684458129383626, 0.5136577094602623, 0.7865456738321831
