Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
5, 0.8206812757942522, 0.8866532473008851, 0.7605598554241968, 0.973028326116364, 0.7325292129721046, 0.7506357371577107
12, 0.935203813502006, 0.8550505665546064, 0.9441648377462333, 0.995168730926328, 0.9263936860288249, 0.9552412462540376
19, 0.9477858182014616, 0.8414372918447427, 0.9505762371715185, 0.9923078763672107, 0.966682639915504, 0.9879250457083322
26, 0.9281913023440549, 0.7784812742102163, 0.9081090559059598, 0.9914553133496005, 0.9867414221580889, 0.9761694460964087
33, 0.9287152886802126, 0.7878162903485, 0.8874268671991082, 0.993669688117212, 0.9846544980511714, 0.9900090996850718
Average, 0.9121154997043973, 0.8298877340517901, 0.8901673706894033, 0.989125986975343, 0.9194002918251387, 0.9319961149803122
