Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
5, 0.7411294991080835, 0.8382914038324636, 0.5903297444452157, 0.9539414252495659, 0.6522712995570548, 0.670813622456117
12, 0.8875483963701003, 0.8316792492626008, 0.8617195676090554, 0.9867332855956636, 0.8588164976236987, 0.8987933817594833
19, 0.9043040925514191, 0.7940834145614234, 0.9121034403850394, 0.9871337747508176, 0.8930558025636287, 0.9351440304961862
26, 0.8968478081584287, 0.7347778060517259, 0.9039123181953894, 0.9851542945613023, 0.9227291168540368, 0.9376655051296892
33, 0.8954284831280589, 0.6892025734758294, 0.9071361890023637, 0.988582356095043, 0.940896825927655, 0.9513244711394032
Average, 0.8650516558632182, 0.7776068894368087, 0.8350402519274127, 0.9803090272504786, 0.8535539085052146, 0.8787482021961758
