Window Size, Global accuracy, Activity Fill medication dispenser, Activity Wash DVD, Activity Water plants, Activity Answer the phone, Activity Prepare birthday card, Activity Prepare soup, Activity Clean, Activity Choose outfit
5, 0.61905432119636, 0.5625689357471546, 0.7341596231589483, 0.5853465358029563, 0.45647116934928295, 0.801962321110971, 0.6727692793035009, 0.58244581572794, 0.5567108893701249
12, 0.8212644534500175, 0.7737425881200346, 0.875774702211535, 0.8825808203199097, 0.7634527160277174, 0.8954418296852241, 0.8530662017346208, 0.7640488135395802, 0.762007955961519
19, 0.8562393120091496, 0.7995508439223583, 0.8932706557612677, 0.9321454948878307, 0.8150516646118755, 0.9148784607816296, 0.874416994786908, 0.807598177944372, 0.8130022033769537
26, 0.8646168144214462, 0.8099140213998263, 0.8950820560431929, 0.9420775799713317, 0.8406141509941291, 0.9228840812622794, 0.8671787121330686, 0.8161785240598987, 0.8230053895078437
33, 0.8631182954527279, 0.8237760924401277, 0.8957067064487951, 0.9385069464268874, 0.8163325843619154, 0.9204453942571421, 0.859633428709792, 0.8175022026884132, 0.8330430082887526
Average, 0.8048586393059403, 0.7539104963259003, 0.8587987487247478, 0.856131475481783, 0.7383844570689841, 0.8911224174194492, 0.825412923333578, 0.7575547067920408, 0.757553889301039
