Window Size, Global accuracy, Activity Make a phone call, Activity Wash hands, Activity Cook, Activity Eat, Activity Clean
5, 0.7951535295814441, 0.8893072793123977, 0.6552393661423589, 0.9078684795492536, 0.7004847709056096, 0.822867751997601
12, 0.9280989821465981, 0.9065708121639954, 0.9060340915600292, 0.9535607861395086, 0.9209643848464916, 0.9533648360229658
19, 0.9455437440218111, 0.8689783778075835, 0.928228097685488, 0.9626585694792263, 0.9765735092980525, 0.9912801658387048
26, 0.9394307314803569, 0.8406539640707076, 0.9143656289589543, 0.9617982170147755, 0.9832338721516789, 0.9971019752056677
33, 0.9123540983429992, 0.7712545308714921, 0.8613943400917499, 0.9554645192011245, 0.9793390090534226, 0.9943180924972065
Average, 0.9041162171146417, 0.8553529928452352, 0.8530523048877161, 0.9482701142767777, 0.9121191092510511, 0.951786564312429
